title,release_date,release_year,revenue,budget,return,belongs_to_collection,production_companies,production_countries,spoken_languages,id,vote_average,vote_count,popularity,genero
Arthur 2: On the Rocks,1988-07-08,1988.0,14681192.0,0.0,0.0,Arthur Collection,,,,26044,4.5,43.0,3.611453,Comedy
Bad Dreams,1988-04-08,1988.0,9797098.0,4000000.0,2.4492745,,,,,59797,5.3,31.0,5.296777,Horror
Bat*21,1988-07-21,1988.0,3184348.0,0.0,0.0,,,,,14911,5.9,42.0,9.179655,Action
Beaches,1988-12-21,1988.0,57041866.0,0.0,0.0,,,,,15592,6.5,65.0,16.179384,Comedy
The Beast of War,1988-09-14,1988.0,0.0,0.0,0.0,,,,,15267,6.7,53.0,7.021336,Drama
Big Business,1988-06-10,1988.0,0.0,0.0,0.0,,,,,12710,5.8,62.0,3.940139,Comedy
Big Top Pee-wee,1988-07-22,1988.0,15122000.0,0.0,0.0,Pee-wee's Collection,,,,30502,5.1,30.0,15.227522,Comedy
Biloxi Blues,1988-03-25,1988.0,51684798.0,20000000.0,2.5842399,,,,,19382,6.4,72.0,4.619593,Comedy
Bird,1988-07-01,1988.0,0.0,0.0,0.0,,,,,24679,6.6,49.0,4.942377,Drama
The Blob,1988-08-05,1988.0,8247943.0,19000000.0,0.43410226315789474,,,,,9599,6.3,187.0,10.874079,Horror
The Boost,1988-12-23,1988.0,784990.0,8000000.0,0.09812375,,,,,94440,5.3,12.0,0.964399,Drama
"Bright Lights, Big City",1988-04-01,1988.0,0.0,0.0,0.0,,,,,17170,4.7,29.0,2.785705,Drama
Caddyshack II,1988-07-22,1988.0,0.0,0.0,0.0,Caddyshack Collection,,,,18509,3.9,59.0,6.349281,Comedy
Camille Claudel 1915,2013-03-13,2013.0,115860.0,3512454.0,0.03298548536151648,,,,,110428,7.0,20.0,0.134014,Drama
Casual Sex?,1988-04-22,1988.0,12277096.0,0.0,0.0,,,,,34604,4.3,18.0,1.319188,Comedy
Clean and Sober,1988-08-10,1988.0,8674093.0,0.0,0.0,,,,,14441,6.3,16.0,2.821608,Drama
Cocktail,1988-07-29,1988.0,171504781.0,20000000.0,8.57523905,,,,,7520,5.7,330.0,9.270831,Drama
Colors,1988-04-15,1988.0,46616067.0,6000000.0,7.7693445,,,,,10126,6.6,100.0,5.529808,Action
Coming to America,1988-06-28,1988.0,288752301.0,39000000.0,7.4039051538461536,,,,,9602,6.5,944.0,7.830087,Comedy
The Couch Trip,1988-01-15,1988.0,0.0,0.0,0.0,,,,,23752,5.3,28.0,1.264947,Comedy
Criminal Law,1988-01-01,1988.0,0.0,0.0,0.0,,,,,41952,5.5,20.0,2.040324,Drama
Critters,1986-04-11,1986.0,13167232.0,2000000.0,6.583616,Critters Collection,,,,3980,5.9,221.0,10.113807,Action
Critters 2,1988-04-29,1988.0,3813293.0,4500000.0,0.8473984444444445,Critters Collection,,,,10127,5.0,91.0,9.97523,Comedy
Critters 3,1991-12-11,1991.0,0.0,0.0,0.0,Critters Collection,,,,12702,4.5,70.0,5.163739,Comedy
Crossing Delancey,1988-09-16,1988.0,16262415.0,0.0,0.0,,,,,27397,5.8,11.0,2.00871,Comedy
D.O.A.,1988-03-18,1988.0,12706478.0,0.0,0.0,,,,,9748,5.9,37.0,2.793619,Mystery
Dead Heat,1988-05-06,1988.0,0.0,5000000.0,0.0,,,,,40095,5.8,41.0,3.201914,Action
The Dead Pool,1988-07-12,1988.0,0.0,20000000.0,0.0,Dirty Harry Collection,,,,10651,6.3,227.0,7.066395,Action
Dirty Rotten Scoundrels,1988-12-14,1988.0,42039085.0,0.0,0.0,,,,,10141,7.0,223.0,6.78824,Crime
Drowning by Numbers,1988-09-10,1988.0,0.0,0.0,0.0,,,,,27362,7.0,32.0,2.264156,Comedy
"Elvira, Mistress of the Dark",1988-09-30,1988.0,5596267.0,0.0,0.0,Elvira Collection,,,,5680,6.1,88.0,5.554398,Fantasy
Ernest Saves Christmas,1988-11-11,1988.0,28202109.0,6000000.0,4.7003515,Ernest Collection,,,,26386,4.9,47.0,3.590547,Comedy
Everybody's All-American,1988-11-04,1988.0,0.0,0.0,0.0,,,,,34053,4.6,10.0,4.405975,Drama
Feds,1988-10-28,1988.0,3527636.0,0.0,0.0,,,,,25884,5.7,10.0,3.139282,Action
For Keeps,1988-01-15,1988.0,17514553.0,0.0,0.0,,,,,26355,6.1,24.0,5.410839,Drama
Frantic,1988-02-16,1988.0,17637950.0,20000000.0,0.8818975,,,,,10675,6.6,232.0,8.105859,Crime
Fresh Horses,1988-11-18,1988.0,0.0,0.0,0.0,,,,,38982,4.6,8.0,4.782781,Drama
Gorillas in the Mist,1988-09-23,1988.0,0.0,22000000.0,0.0,,,,,10130,6.7,136.0,11.978983,Drama
The Great Outdoors,1988-06-17,1988.0,43455230.0,24000000.0,1.8106345833333333,,,,,2617,6.4,155.0,11.666172,Comedy
Heartbreak Hotel,1988-09-30,1988.0,0.0,0.0,0.0,,,,,38615,5.7,5.0,0.732975,Comedy
High Spirits,1988-11-18,1988.0,7399763.0,0.0,0.0,,,,,21362,5.6,57.0,5.007836,Horror
Hot to Trot,1988-08-26,1988.0,6436211.0,9000000.0,0.7151345555555556,,,,,30690,5.1,17.0,1.99161,Comedy
The House on Carroll Street,1988-03-04,1988.0,0.0,0.0,0.0,,,,,75889,5.4,8.0,1.742499,Drama
Howling IV: The Original Nightmare,1988-11-01,1988.0,0.0,0.0,0.0,The Howling Collection,,,,38500,3.3,21.0,1.666704,Horror
Imagine: John Lennon,1988-10-07,1988.0,0.0,0.0,0.0,,,,,26723,7.3,25.0,1.69806,Documentary
Johnny Be Good,1988-03-22,1988.0,0.0,0.0,0.0,,,,,20443,4.3,25.0,3.007873,Comedy
Lady in White,1988-04-22,1988.0,0.0,0.0,0.0,,,,,49365,6.3,25.0,1.19789,Horror
The Lair of the White Worm,1988-09-14,1988.0,1189315.0,2500000.0,0.475726,,,,,11347,5.8,59.0,9.97466,Comedy
The Land Before Time,1988-11-18,1988.0,84460846.0,12300000.0,6.866735447154472,The Land Before Time Collection,,,,12144,7.0,660.0,13.631352,Animation
License to Drive,1988-07-06,1988.0,22433275.0,8000000.0,2.804159375,,,,,13704,6.1,100.0,9.631158,Comedy
Little Nikita,1988-03-17,1988.0,0.0,0.0,0.0,,,,,12505,5.9,31.0,2.097317,Drama
Masquerade,1988-03-11,1988.0,0.0,0.0,0.0,,,,,41963,5.2,14.0,7.058299,Drama
The Milagro Beanfield War,1988-03-18,1988.0,0.0,0.0,0.0,,,,,13482,6.7,24.0,5.56568,Comedy
Moon Over Parador,1988-09-09,1988.0,0.0,20000000.0,0.0,,,,,34014,6.0,17.0,2.044436,Action
Moving,1988-03-04,1988.0,0.0,0.0,0.0,,,,,29739,5.6,29.0,2.466853,Comedy
My Stepmother is an Alien,1988-12-09,1988.0,13854000.0,20000000.0,0.6927,,,,,12120,5.3,132.0,6.493525,Comedy
A Night in the Life of Jimmy Reardon,1988-07-21,1988.0,6264058.0,0.0,0.0,,,,,47818,4.9,16.0,1.355189,Drama
Off Limits,1988-03-11,1988.0,7242035.0,12000000.0,0.6035029166666667,,,,,38617,5.6,16.0,11.516965,Action
Bagdad Cafe,1987-11-12,1987.0,3587303.0,0.0,0.0,,,,,3543,7.0,76.0,5.289632,Comedy
Permanent Record,1988-04-22,1988.0,1893139.0,8000000.0,0.236642375,,,,,51321,5.7,9.0,1.194377,Drama
Red Heat,1988-06-17,1988.0,34994648.0,29000000.0,1.206712,,,,,9604,5.8,360.0,14.25013,Action
Return of the Living Dead Part II,1988-01-15,1988.0,9205924.0,6200000.0,1.4848264516129033,Return of the Living Dead Collection,,,,24929,5.8,95.0,6.606325,Comedy
The Return of the Living Dead,1985-05-15,1985.0,14237000.0,4000000.0,3.55925,Return of the Living Dead Collection,,,,10925,7.3,270.0,6.258984,Comedy
Return to Snowy River,1988-03-24,1988.0,0.0,0.0,0.0,The Man From Snowy River Collection,,,,13965,6.0,10.0,0.652283,Adventure
The Man from Snowy River,1982-03-02,1982.0,20659423.0,3500000.0,5.902692285714286,The Man From Snowy River Collection,,,,24266,6.9,38.0,3.382894,Family
Rocket Gibraltar,1988-09-02,1988.0,187349.0,0.0,0.0,,,,,58434,6.2,7.0,0.871303,Drama
Running on Empty,1988-09-07,1988.0,2835116.0,0.0,0.0,,,,,18197,7.4,59.0,4.368078,Drama
Salome's Last Dance,1988-05-06,1988.0,331000.0,0.0,0.0,,,,,70842,5.7,10.0,0.654549,Comedy
Salsa,1988-07-09,1988.0,8892589.0,0.0,0.0,,,,,38909,4.8,8.0,1.659488,Drama
Satisfaction,1988-02-12,1988.0,8.0,0.0,0.0,,,,,17126,4.5,17.0,1.502936,Music
The Serpent and the Rainbow,1988-02-05,1988.0,19595031.0,7000000.0,2.799290142857143,,,,,11503,6.2,120.0,7.791952,Horror
Shakedown,1988-05-06,1988.0,0.0,0.0,0.0,,,,,38558,6.2,17.0,1.596442,Action
Shoot to Kill,1988-02-12,1988.0,29300000.0,0.0,0.0,,,,,9717,6.7,45.0,2.514717,Action
Short Circuit 2,1988-07-06,1988.0,21630088.0,0.0,0.0,Short Circuit Collection,,,,11966,5.5,168.0,7.34677,Comedy
Short Circuit,1986-05-09,1986.0,40697761.0,0.0,0.0,Short Circuit Collection,,,,2605,6.4,535.0,12.171218,Comedy
The Vanishing,1988-10-27,1988.0,0.0,0.0,0.0,,,,,8740,7.4,124.0,11.096035,Horror
Stormy Monday,1988-05-01,1988.0,1791328.0,0.0,0.0,,,,,25497,5.9,12.0,5.623518,Romance
Sunset,1988-04-29,1988.0,4594452.0,16000000.0,0.28715325,,,,,38560,5.6,15.0,1.835663,Action
Sweet Hearts Dance,1988-09-23,1988.0,3790493.0,0.0,0.0,,,,,50203,5.5,1.0,0.656215,Comedy
Switching Channels,1988-03-05,1988.0,0.0,0.0,0.0,,,,,26798,5.7,19.0,2.100768,Comedy
The Telephone,1988-01-22,1988.0,0.0,0.0,0.0,,,,,91445,5.8,5.0,0.807818,Drama
Tetsuo: The Iron Man,1989-07-01,1989.0,0.0,0.0,0.0,Tetsuo Collection,,,,41428,6.7,110.0,5.456818,Horror
They Live,1988-11-23,1988.0,13008928.0,4000000.0,3.252232,,,,,8337,7.1,562.0,11.292364,Action
To Kill a Priest,1988-01-01,1988.0,0.0,0.0,0.0,,,,,47493,6.7,3.0,0.239498,Drama
Torch Song Trilogy,1988-01-01,1988.0,4865997.0,0.0,0.0,,,,,8463,7.0,25.0,1.14619,Comedy
Track 29,1988-05-15,1988.0,0.0,5000000.0,0.0,,,,,41974,6.2,6.0,1.129645,Drama
Tucker: The Man and His Dream,1988-08-12,1988.0,0.0,0.0,0.0,,,,,28176,6.5,71.0,4.647907,Drama
Twins,1988-12-09,1988.0,216614388.0,15000000.0,14.4409592,,,,,9493,5.7,566.0,5.952494,Comedy
Vice Versa,1988-02-25,1988.0,0.0,0.0,0.0,,,,,26603,5.6,48.0,9.39207,Comedy
Watchers,1988-12-02,1988.0,0.0,0.0,0.0,,,,,33172,5.1,25.0,2.612373,Action
Waxwork,1988-06-17,1988.0,808114.0,0.0,0.0,The Waxwork Collection,,,,29095,5.7,71.0,8.575666,Horror
Without a Clue,1988-10-21,1988.0,0.0,0.0,0.0,,,,,12582,6.3,59.0,4.095908,Comedy
Young Einstein,1988-12-15,1988.0,0.0,0.0,0.0,,,,,10001,4.5,46.0,2.562888,Comedy
Always,1989-12-22,1989.0,74134790.0,31000000.0,2.3914448387096776,,,,,11352,6.0,136.0,5.443097,Fantasy
American Ninja,1985-08-30,1985.0,10499694.0,1000000.0,10.499694,American Ninja Collection,,,,12500,5.5,71.0,7.314536,Action
American Ninja 2: The Confrontation,1987-05-01,1987.0,0.0,0.0,0.0,American Ninja Collection,,,,25678,4.9,49.0,4.237511,Action
American Ninja 3: Blood Hunt,1989-02-24,1989.0,0.0,0.0,0.0,American Ninja Collection,,,,25682,4.1,33.0,2.745571,Action
Best of the Best 2,1993-01-01,1993.0,6500000.0,0.0,0.0,Best of the Best Collection,,,,32049,6.1,30.0,13.053072,Action
The Big Picture,1989-09-15,1989.0,117463.0,5000000.0,0.0234926,,,,,45225,5.9,24.0,6.69473,Comedy
Bill & Ted's Excellent Adventure,1989-02-17,1989.0,40485039.0,10000000.0,4.0485039,Bill & Ted's Most Excellent Collection,,,,1648,6.7,464.0,15.109261,Adventure
Black Rain,1989-09-22,1989.0,45892212.0,30000000.0,1.5297404,,,,,4105,6.2,250.0,6.973408,Action
Blaze,1989-12-15,1989.0,19131000.0,0.0,0.0,,,,,22711,5.9,14.0,3.444266,Drama
Blind Fury,1989-08-17,1989.0,2692037.0,0.0,0.0,,,,,19124,6.2,88.0,6.617717,Action
Breaking In,1989-10-13,1989.0,0.0,0.0,0.0,,,,,69828,5.3,3.0,0.418753,Action
C.H.U.D. II: Bud the Chud,1989-05-05,1989.0,0.0,0.0,0.0,C.H.U.D. Collection,,,,53150,3.5,25.0,4.980211,Horror
Casualties of War,1989-08-18,1989.0,18671317.0,22500000.0,0.8298363111111111,,,,,10142,6.8,203.0,7.435688,Drama
Chances Are,1989-03-10,1989.0,0.0,0.0,0.0,,,,,3064,6.5,66.0,4.901036,Fantasy
Cookie,1989-08-23,1989.0,0.0,0.0,0.0,,,,,86093,5.0,1.0,0.456397,Comedy
Cyborg,1989-04-07,1989.0,10166459.0,500000.0,20.332918,Cyborg Collection,,,,10134,4.9,154.0,8.473602,Action
Dad,1989-10-27,1989.0,19738015.0,19000000.0,1.0388428947368422,,,,,21291,5.6,20.0,2.727017,Drama
Dead Bang,1989-03-24,1989.0,8125592.0,0.0,0.0,,,,,4925,5.4,16.0,1.698895,Action
Disorganized Crime,1989-04-14,1989.0,0.0,0.0,0.0,,,,,30352,4.7,10.0,1.249626,Action
Dream a Little Dream,1989-03-03,1989.0,0.0,0.0,0.0,Dream a Little Dream Collection,,,,15142,5.8,26.0,13.592018,Fantasy
The Dream Team,1989-04-07,1989.0,28890240.0,0.0,0.0,,,,,14550,6.0,60.0,4.205858,Comedy
A Dry White Season,1989-01-01,1989.0,0.0,0.0,0.0,,,,,32075,6.5,23.0,2.868585,Drama
Earth Girls Are Easy,1988-09-08,1988.0,3916303.0,10000000.0,0.3916303,,,,,2210,5.5,110.0,11.509677,Music
Eddie and the Cruisers II: Eddie Lives!,1989-01-01,1989.0,0.0,0.0,0.0,Eddie and the Cruisers Collection,,,,25005,6.4,14.0,1.591236,Drama
Eddie and the Cruisers,1983-09-23,1983.0,4786789.0,0.0,0.0,Eddie and the Cruisers Collection,,,,21721,6.6,32.0,3.756026,Drama
Enemies: A Love Story,1989-12-13,1989.0,7754571.0,0.0,0.0,,,,,116014,5.7,11.0,4.164446,Comedy
Erik the Viking,1989-09-22,1989.0,0.0,0.0,0.0,,,,,11828,6.0,72.0,3.44427,Adventure
The Experts,1989-01-13,1989.0,0.0,0.0,0.0,,,,,55699,4.3,11.0,1.025298,Action
Family Business,1989-12-15,1989.0,12195695.0,0.0,0.0,,,,,10551,5.4,45.0,4.616517,Action
Farewell to the King,1989-03-03,1989.0,2420917.0,16000000.0,0.1513073125,,,,,20713,5.9,23.0,1.629224,War
Fat Man and Little Boy,1989-10-20,1989.0,0.0,0.0,0.0,,,,,27461,6.5,28.0,8.011566,War
The Girl in a Swing,1988-09-29,1988.0,0.0,0.0,0.0,,,,,41969,4.7,3.0,0.029194,Drama
Gleaming the Cube,1989-01-13,1989.0,2777280.0,0.0,0.0,,,,,1380,5.4,31.0,1.511044,Drama
Going Overboard,1989-05-11,1989.0,0.0,0.0,0.0,,,,,19157,2.5,44.0,7.468225,Comedy
Great Balls of Fire!,1989-06-30,1989.0,0.0,0.0,0.0,,,,,11465,6.0,79.0,3.602521,Drama
Gross Anatomy,1989-10-20,1989.0,0.0,0.0,0.0,,,,,17190,5.9,23.0,4.506924,Comedy
Happy Together,1989-05-04,1989.0,0.0,0.0,0.0,,,,,55059,5.2,13.0,5.371907,Comedy
Harlem Nights,1989-11-17,1989.0,60864870.0,30000000.0,2.028829,,,,,9085,5.7,85.0,9.01086,Comedy
Her Alibi,1989-02-03,1989.0,0.0,0.0,0.0,,,,,17819,5.0,37.0,3.005651,Comedy
Homer and Eddie,1989-08-17,1989.0,0.0,0.0,0.0,,,,,46786,5.6,11.0,1.027011,Drama
How to Get Ahead in Advertising,1989-05-05,1989.0,0.0,0.0,0.0,,,,,14776,6.4,29.0,4.485466,Fantasy
Immediate Family,1989-10-27,1989.0,0.0,0.0,0.0,,,,,59585,5.8,5.0,0.60641,Comedy
In Country,1989-09-15,1989.0,0.0,18.0,0.0,,,,,32855,5.3,13.0,6.329111,Drama
An Innocent Man,1989-10-06,1989.0,20047604.0,0.0,0.0,,,,,29185,6.4,28.0,6.505887,Action
Jacknife,1989-03-10,1989.0,0.0,0.0,0.0,,,,,39787,6.1,28.0,8.158307,Drama
The January Man,1989-01-13,1989.0,0.0,0.0,0.0,,,,,32059,5.1,41.0,3.064362,Crime
Johnny Handsome,1989-09-12,1989.0,7237794.0,20000000.0,0.3618897,,,,,505,6.1,49.0,9.059459,Crime
Jesus of Montreal,1989-05-17,1989.0,0.0,0.0,0.0,,,,,4486,6.8,21.0,1.602592,Drama
K-9,1989-04-28,1989.0,78247647.0,17000000.0,4.602802764705882,K-9 Collection,,,,10345,5.5,209.0,5.772293,Action
Kickboxer,1989-04-20,1989.0,14697005.0,1500000.0,9.798003333333334,Kickboxer Collection,,,,10222,6.3,257.0,6.939994,Action
Last Exit to Brooklyn,1989-10-11,1989.0,0.0,0.0,0.0,,,,,12774,6.1,28.0,2.544973,Drama
Lean On Me,1989-03-03,1989.0,0.0,0.0,0.0,,,,,14621,6.7,76.0,3.435402,Drama
Let It Ride,1989-08-18,1989.0,0.0,0.0,0.0,,,,,19118,7.1,28.0,6.657723,Comedy
Leviathan,1989-03-17,1989.0,15704614.0,25000000.0,0.62818456,,,,,14372,6.0,125.0,10.653446,Adventure
Little Monsters,1989-08-25,1989.0,793775.0,7000000.0,0.11339642857142856,,,,,15138,5.6,53.0,6.256969,Adventure
Lock Up,1989-08-04,1989.0,22099847.0,24000000.0,0.9208269583333333,,,,,9972,6.2,208.0,4.701379,Action
Look Who's Talking,1989-10-12,1989.0,296000000.0,7500000.0,39.46666666666667,Look Who's Talking Collection,,,,9494,5.8,546.0,5.795045,Comedy
Loverboy,1989-04-28,1989.0,3960327.0,0.0,0.0,,,,,17362,5.5,31.0,5.072902,Comedy
Major League,1989-02-16,1989.0,49797148.0,11000000.0,4.527013454545455,Major League Collection,,,,9942,6.7,222.0,5.304376,Comedy
Meet the Feebles,1989-08-12,1989.0,0.0,750000.0,0.0,,,,,8216,6.4,68.0,3.336298,Comedy
Millennium,1989-08-25,1989.0,0.0,0.0,0.0,,,,,4296,5.0,45.0,2.742085,Mystery
Miracle Mile,1989-05-19,1989.0,1145404.0,3000000.0,0.3818013333333333,,,,,24739,7.2,50.0,10.018693,Romance
Miss Firecracker,1989-04-28,1989.0,0.0,0.0,0.0,,,,,39197,5.0,8.0,6.250816,Comedy
New York Stories,1989-03-10,1989.0,0.0,15000000.0,0.0,,,,,9686,6.2,65.0,9.686985,Comedy
Next of Kin,1989-10-20,1989.0,15942628.0,12000000.0,1.3285523333333333,,,,,27418,5.0,53.0,3.801832,Adventure
No Holds Barred,1989-06-02,1989.0,16093651.0,8000000.0,2.011706375,,,,,39002,5.6,20.0,0.863547,Action
Old Gringo,1989-10-06,1989.0,0.0,0.0,0.0,,,,,43345,5.7,7.0,1.582367,Action
The Package,1989-08-25,1989.0,0.0,0.0,0.0,,,,,31606,5.6,45.0,3.721996,Action
Parents,1989-01-27,1989.0,0.0,0.0,0.0,,,,,27607,6.1,40.0,2.834709,Comedy
Penn & Teller Get Killed,1989-09-22,1989.0,0.0,0.0,0.0,,,,,37146,5.9,8.0,0.004948,Comedy
Pink Cadillac,1989-05-26,1989.0,0.0,0.0,0.0,,,,,20006,5.3,49.0,5.794189,Action
The Punisher,1989-10-05,1989.0,0.0,9000000.0,0.0,,,,,8867,5.5,109.0,12.597613,Action
Red Scorpion,1988-12-24,1988.0,4192440.0,16000000.0,0.2620275,,,,,12663,4.9,50.0,2.549325,Action
Jurassic Park III,2001-07-18,2001.0,368780809.0,93000000.0,3.9653850430107527,Jurassic Park Collection,,,,331,5.7,2109.0,0.648867,Adventure
America's Sweethearts,2001-07-17,2001.0,0.0,0.0,0.0,,,,,11467,5.5,260.0,6.468538,Comedy
Brother,2000-09-09,2000.0,15250000.0,12000000.0,1.2708333333333333,,,,,327,6.8,107.0,8.134524,Crime
Ghost World,2001-07-20,2001.0,0.0,7000000.0,0.0,,,,,1548,7.1,433.0,5.460971,Comedy
Hedwig and the Angry Inch,2001-07-20,2001.0,0.0,0.0,0.0,,,,,13403,7.4,81.0,4.446806,Comedy
Planet of the Apes,2001-07-25,2001.0,362211740.0,100000000.0,3.6221174,,,,,869,5.6,1270.0,17.319836,Thriller
Bread and Tulips,2000-03-03,2000.0,0.0,0.0,0.0,,,,,552,7.0,35.0,2.916247,Drama
Cure,1997-11-06,1997.0,99000.0,20000.0,4.95,,,,,36095,7.4,63.0,3.111281,Crime
Greenfingers,2001-07-27,2001.0,1443067.0,0.0,0.0,,,,,33379,6.6,15.0,6.618392,Comedy
Jackpot,2001-07-26,2001.0,43719.0,400000.0,0.1092975,,,,,196859,6.0,1.0,0.218588,
The Monkey's Mask,2000-09-27,2000.0,0.0,0.0,0.0,,,,,47574,4.8,7.0,0.417273,Drama
Wet Hot American Summer,2001-07-27,2001.0,295206.0,5000000.0,0.0590412,,,,,2171,6.4,271.0,6.386082,Comedy
Relentless,1989-08-30,1989.0,0.0,0.0,0.0,,,,,87462,6.0,5.0,0.349371,Mystery
Renegades,1989-06-02,1989.0,0.0,0.0,0.0,,,,,20307,5.2,19.0,1.806334,Action
The Return of Swamp Thing,1989-05-11,1989.0,192816.0,0.0,0.0,Swamp Thing Collection,,,,19142,4.6,35.0,2.876656,Horror
The Return of the Musketeers,1989-08-24,1989.0,0.0,0.0,0.0,The Musketeers Collection,,,,41946,6.2,17.0,6.587929,Comedy
Road House,1989-05-19,1989.0,30050028.0,15000000.0,2.0033352,Road House Collection,,,,10135,6.3,259.0,2.943427,Action
Romero,1989-08-25,1989.0,0.0,0.0,0.0,,,,,32767,6.7,3.0,2.188691,Drama
Rosalie Goes Shopping,1989-01-01,1989.0,0.0,0.0,0.0,,,,,56162,6.5,4.0,0.435777,Comedy
Rude Awakening,1989-08-16,1989.0,3169719.0,0.0,0.0,,,,,24254,4.1,10.0,0.453698,Comedy
Santa Sangre,1989-05-01,1989.0,0.0,787000.0,0.0,,,,,19236,7.1,73.0,6.813784,Fantasy
Scandal,1989-03-03,1989.0,8800000.0,0.0,0.0,,,,,32261,5.8,26.0,2.132858,Drama
Scenes from the Class Struggle in Beverly Hills,1989-06-03,1989.0,0.0,0.0,0.0,,,,,60276,4.7,3.0,0.283289,Comedy
Sea of Love,1989-09-15,1989.0,110879513.0,19000000.0,5.835763842105263,,,,,12150,6.7,144.0,9.801967,Drama
"See No Evil, Hear No Evil",1989-05-12,1989.0,46908987.0,18000000.0,2.6060548333333333,,,,,11185,6.4,220.0,17.367336,Crime
She's Out of Control,1989-04-14,1989.0,12065892.0,0.0,0.0,,,,,47045,4.7,24.0,1.685918,Comedy
Shirley Valentine,1989-10-27,1989.0,0.0,0.0,0.0,,,,,18683,6.5,21.0,1.714899,Romance
Shocker,1989-10-27,1989.0,16554699.0,5000000.0,3.3109398,,,,,12521,5.5,89.0,5.587765,Thriller
Skin Deep,1989-03-03,1989.0,0.0,0.0,0.0,,,,,12478,5.8,21.0,7.519229,Romance
Slaves of New York,1989-03-18,1989.0,0.0,0.0,0.0,,,,,49788,4.8,6.0,0.684803,Drama
Some Girls,1988-09-09,1988.0,401421.0,0.0,0.0,,,,,31083,4.9,14.0,2.903563,Comedy
Stepfather II: Make Room For Daddy,1989-11-03,1989.0,1519796.0,0.0,0.0,The Stepfather Collection,,,,30666,5.8,22.0,11.067992,Horror
The Stepfather,1987-01-22,1987.0,0.0,0.0,0.0,The Stepfather Collection,,,,25155,6.6,76.0,4.826581,Drama
Sweetie,1989-09-28,1989.0,0.0,0.0,0.0,,,,,65015,4.9,15.0,0.880755,Drama
The Tall Guy,1989-02-01,1989.0,0.0,0.0,0.0,,,,,24077,5.7,23.0,3.969987,Comedy
Tango & Cash,1989-12-22,1989.0,63408614.0,55000000.0,1.1528838909090908,,,,,9618,6.1,468.0,7.507261,Action
Tap,1989-02-12,1989.0,9114702.0,0.0,0.0,,,,,16560,6.0,7.0,0.879566,Action
Three Fugitives,1989-01-27,1989.0,40590000.0,15000000.0,2.706,,,,,31608,6.0,49.0,3.96986,Comedy
Troop Beverly Hills,1989-03-22,1989.0,0.0,0.0,0.0,,,,,22102,5.6,57.0,3.196522,Adventure
Turner & Hooch,1989-07-28,1989.0,71079915.0,0.0,0.0,,,,,6951,5.9,335.0,12.372038,Action
UHF,1989-07-21,1989.0,0.0,5000000.0,0.0,,,,,11959,6.7,90.0,5.039273,Comedy
Uncle Buck,1989-08-16,1989.0,79258538.0,15000000.0,5.283902533333333,,,,,2616,6.6,338.0,8.13754,Comedy
Vampire's Kiss,1988-09-17,1988.0,725131.0,2000000.0,0.3625655,,,,,7091,6.0,75.0,3.265426,Comedy
The War of the Roses,1989-12-08,1989.0,0.0,0.0,0.0,,,,,249,6.7,288.0,5.963782,Comedy
Warlock,1989-06-01,1989.0,0.0,7000000.0,0.0,Warlock Collection,,,,11342,5.8,98.0,11.906872,Adventure
The Wizard,1989-12-15,1989.0,14278900.0,6000000.0,2.3798166666666667,,,,,183,6.1,83.0,5.763954,Adventure
Worth Winning,1989-10-27,1989.0,0.0,0.0,0.0,,,,,32330,6.0,11.0,2.350811,Comedy
Warlock: The Armageddon,1993-05-01,1993.0,0.0,0.0,0.0,Warlock Collection,,,,24126,5.2,39.0,3.905507,Fantasy
Weekend at Bernie's II,1993-07-09,1993.0,0.0,0.0,0.0,Weekend at Bernie's Collection,,,,8494,4.9,74.0,7.348632,Comedy
Billy Liar,1963-06-05,1963.0,0.0,0.0,0.0,,,,,26535,6.7,34.0,3.584709,Romance
Black Robe,1991-09-05,1991.0,0.0,0.0,0.0,,,,,41784,7.5,18.0,1.730199,Adventure
The Cat o' Nine Tails,1971-02-11,1971.0,0.0,1000000.0,0.0,,,,,27431,6.9,52.0,4.392321,Horror
The Cotton Club,1984-12-14,1984.0,25928721.0,58000000.0,0.44704691379310346,,,,,2148,6.5,71.0,9.508061,Music
Def-Con 4,1985-03-15,1985.0,0.0,0.0,0.0,,,,,42033,2.8,10.0,1.064151,Horror
The Hotel New Hampshire,1984-03-09,1984.0,0.0,7500000.0,0.0,,,,,11308,5.8,26.0,2.895566,Comedy
Idiot Box,1996-01-01,1996.0,0.0,0.0,0.0,,,,,23239,4.7,3.0,0.690785,Comedy
Left Luggage,1998-03-30,1998.0,100544.0,0.0,0.0,,,,,53119,6.9,10.0,0.444226,Drama
Who'll Stop the Rain,1978-08-02,1978.0,0.0,0.0,0.0,,,,,31941,6.8,12.0,1.974018,War
"Zorro, The Gay Blade",1981-07-17,1981.0,0.0,0.0,0.0,,,,,19317,5.4,15.0,2.852149,Western
Basket Case,1982-04-14,1982.0,0.0,35000.0,0.0,Basket Case Collection,,,,27813,6.2,75.0,6.631724,Comedy
Orphans,1998-09-03,1998.0,49501.0,0.0,0.0,,,,,57745,6.8,7.0,2.805298,Comedy
Original Sin,2001-08-03,2001.0,35402320.0,42000000.0,0.842912380952381,,,,,2057,5.8,200.0,9.970359,Thriller
